tweet,comportamental,fisiologico,psiquico,dhTweet,idUsuario,validadoEspec,idTweet,label
Sem vontade de sair de casa.,TRUE,FALSE,TRUE,2019-10-13,MafaldaLeaao,TRUE,4632,2
"esses remédios me deixam completamente sem fome, tudo q eu enfio na boca da ânsia",FALSE,TRUE,FALSE,2019-10-12,biancpena,TRUE,4050,1
"Fui na casa de um amigo ontem e encontrei um papel com várias coisas ruins escritas, tipo ""não sou bom o suficiente"" ""me odeio"" ""sou um inútil""... aí eu escrevi em baixo ""você é precioso e tudo isso vai passar, você é incrível, tenho certeza ♡""",FALSE,FALSE,TRUE,2019-10-12,cocarolica,TRUE,3984,3
"* Penso demasiado na minha recuperação e nem sempre é bom. Mas não me podem pedir mais força, quando me levanto da cama todos os dias sem vontade de nada. Não me podem pedir para esquecer ou para pensar noutra coisa quando eu é que sinto e eu é que tenho o problema.. *",FALSE,FALSE,TRUE,2019-10-02,a_lampreia,TRUE,3301,3
Ó Deus pq me fizestes tão feio e sem auto estima,FALSE,FALSE,TRUE,2019-10-13,JVin_aFOg,TRUE,4579,3
"Se me perguntassem como estou diria algo como.. desmotivada, triste, sem auto estima, etc",FALSE,FALSE,TRUE,2019-10-13,aaluisad,TRUE,4580,3
@anonimo Sem auto-estima irmão,FALSE,FALSE,TRUE,2019-10-13,Crissrj_,TRUE,4581,3
"Vou ficar em casa o dia todo, tô sem  vontade de ver gente",TRUE,FALSE,TRUE,2019-10-05,crfsarahb,TRUE,4641,2
Depois que a Fernanda foi embora pro RJ eu tenho me sentido tão sozinha. Estou me isolando de tudo e de todos e não tô percebendo.,TRUE,FALSE,TRUE,2019-10-09,YahCorloud,TRUE,5103,2
@anonimo @anonimo Não dá mais pra mim eu vou me matar,TRUE,FALSE,TRUE,2019-09-26,DomiAmbrose,TRUE,3023,2
eu não aguento mais esse país eu não aguento mais esse presidente não da vou me matar,TRUE,FALSE,TRUE,2019-09-24,ayeayehongjoong,TRUE,3103,2
nao pq as músicas da lana dão sOnO 😴😴 ok??? são chatas👌✋ não consigo ouvir sem dOrMiR 😫😴 na hora 😖😖,FALSE,FALSE,FALSE,2019-10-15,centralperx,TRUE,5149,0
"Estranho, hj eu n me sinto inutil",FALSE,FALSE,FALSE,2019-09-18,MarianPendragon,TRUE,2536,0
"Não tenho mais disposição pra nada credo, ja to querendo deitar e dormir dnv",FALSE,TRUE,TRUE,2019-10-12,_DudaaaR,TRUE,4068,1
eu só penso em morrer,TRUE,FALSE,FALSE,2019-10-14,glowsmyheart,TRUE,5239,2
"me sinto uma inútil por não conseguir ajudar quem precisa de ajuda ou os meus amigos...sei lá, só queria ter as palavras certas pra confortar e até mesmo aconselhar",FALSE,FALSE,FALSE,2019-09-18,ggukartes,TRUE,2541,0
aiii não quero ficar em casa hoje,FALSE,FALSE,FALSE,2019-10-12,eumoreiracrf,TRUE,3952,0
To ansiosa pq terça feira não tem aula e eu já quero ficar em casa,FALSE,FALSE,FALSE,2019-10-12,pammvieiraa_,TRUE,3953,0
"E já vou dormir dnv , pq não tenho mais disposição pra sair dos dias seguidos",FALSE,TRUE,TRUE,2019-10-11,pam_gomes_,TRUE,4069,1
"vou tentar arranjar algo p hoje,ñ quero ficar em casa",FALSE,FALSE,FALSE,2019-10-12,dudinhassq,TRUE,3954,0
"eu me sinto um fardo, um peso morto 24 horas por dia, e isso é extremamente deprimente, já que eu nao tenho nem 15 anos ainda... eu só penso em morrer, morrer, morrer... pq nao tenho nenhuma expectativa",TRUE,FALSE,TRUE,2019-10-13,gottabekiwi,TRUE,5238,2
"sou a pessoa q vai p praia e fica sentada na sombra só comend 
odeio água e sol",FALSE,FALSE,FALSE,2019-10-15,cazwres,TRUE,5597,0
escutar lights up de manhã é tão bom,FALSE,FALSE,FALSE,2019-10-15,jwniffer,TRUE,5157,0
"ultimamente eu não tenho vontade de sair de casa pra nada e só faço as coisas por pura obrigação, mas quando eu to em casa eu só penso em morrer o tempo inteiro 
sei lá não sinto escape",TRUE,FALSE,TRUE,2019-10-14,fetterlessBoy,TRUE,5243,2
Nao aguento mais ficar trancada em casa mas também sem ânimo para voltar pra aul Sem ânimo para assistir/fzr nada tbm. Ou pelo menos ainda não achei mais nada q despertasse meu interesse,TRUE,FALSE,TRUE,2019-09-19,DiamondDres,TRUE,2939,2
Tenho até vontade de sair só não tenho mais disposição para ir,TRUE,FALSE,TRUE,2019-10-11,MarianeGouvea18,TRUE,4074,2
"Parei de assistir filmes e escutar música romântica, se não eu me afundo que nem bêbado em bar https://t.co/UQAOlmWCti",FALSE,FALSE,FALSE,2019-10-15,RibeiroKeky,TRUE,5158,0
"@anonimo Eu tbm sempre defendi, mas infelizmente ficou desgastado no clube. Vida que segue! Boa sorte!!!",FALSE,FALSE,FALSE,2019-09-19,CopeteMatador,TRUE,2795,0
"@anonimo Porque não se fala em cortes em orçamentos de Congressistas,tantos auxílios,cartões corporativos,ternos......até quando vai esse absurdo,e o povo pagar por esses luxos...enquanto a realidade de muitos é a fome,e morte em hospitais por falta de investimento?",FALSE,FALSE,FALSE,2019-09-19,Alex71059401,TRUE,2801,0
"Sem emoção perto de concluir o plano, velho sabe disse, mesmo morrendo de fome em frente ao bife",FALSE,FALSE,FALSE,2019-09-26,Nichioka1,TRUE,3104,0
como militar numa thread que foi feita se divertir e rir com a pessoa que você gosta https://t.co/TGCZUHxUUh,FALSE,FALSE,FALSE,2019-10-15,colorsbangtxt,TRUE,5368,0
To muito cansado pqp,FALSE,TRUE,FALSE,2019-09-19,Skyscryan,TRUE,2651,1
"Tô muito desgastado, não tenho disposição pra nada",FALSE,TRUE,FALSE,2019-09-19,pedr_rosa,TRUE,2659,1
Com fome mas sem apetite,FALSE,TRUE,FALSE,2019-09-19,DaniRoocha_,TRUE,2660,1
não consigo comer nd véi,FALSE,TRUE,FALSE,2019-09-19,jsiviero_,TRUE,2661,1
"Insônia, angústia, ansiedade... Mais um dia 😔",FALSE,TRUE,FALSE,2019-09-19,enaiciteu,TRUE,2667,1
tenho que parar de me comparar fisicamente e intelectualmente com outras mukheres irei morrer sem auto-estima dessa forma meu deus,FALSE,FALSE,TRUE,2019-10-13,fridacaldos,TRUE,4583,3
Exausto emocionalmente 😪😴,FALSE,FALSE,TRUE,2019-09-26,mrsaltino,TRUE,3131,3
Muito chateado,FALSE,FALSE,TRUE,2019-10-12,Doncezao,TRUE,4065,3
Chateado pra caramba,FALSE,FALSE,TRUE,2019-10-12,luizguilhermegf,TRUE,4066,3
"Nao tenho mais disposição pra amanhecer no rolê, tô aqui morta e só fiquei sentada no rolê",FALSE,FALSE,TRUE,2019-10-11,camilatubarao,TRUE,4070,3
"@anonimo Guria, não tenho mais disposição kkkkkk",FALSE,FALSE,TRUE,2019-10-11,_marielec,TRUE,4072,3
"mas é meio chato passar meio dia assistindo algo ,não tenho mais disposição pra isso",FALSE,FALSE,TRUE,2019-10-11,Rainllow,TRUE,4073,3
Acabo de descobrir que não tenho mais disposição pra sair,FALSE,FALSE,TRUE,2019-10-12,malucagaby,TRUE,4076,3
"@anonimo @anonimo @anonimo @anonimo Ah mano, o negócio é jogar pra se divertir e dar risada igual a última vez que a gente jogou, se for pra passar raiva nem rola jogar. Vamo jogar bastante quando eu voltar",FALSE,FALSE,FALSE,2019-10-15,Tuulioferreira,TRUE,5369,0
Era só uma piscininha e um churras hoje... mas eu dormi demais e agora não consigo mais sair da cama,TRUE,TRUE,FALSE,2019-10-13,xgskari,TRUE,5043,1
@anonimo Mas n quero sair de casa,TRUE,FALSE,TRUE,2019-10-13,JpDjRogerin,TRUE,4618,2
mas eu to consciente de que um dia eu vou me matar por mais que eu esteja plena e em paz temporariamente agora eu sei que a tristeza é o que predomina em mim e no futuro eu vou surtar e realmente ir embora desse mundo vã,TRUE,FALSE,TRUE,2019-10-12,freenarnia,TRUE,3806,2
"Parece q n importa oq eu faça, minha vida n vai pra frente, eu parei na estaca 0 e n consigo sair daqui. Eu n me imagino vivendo, tendo um futuro, eu n me imagino vivo, mano...",TRUE,FALSE,FALSE,2019-10-14,troyeend,TRUE,5040,2
"Só quero que o aniversário da Thaís e Lays chegue logo, preciso me divertir um pouco",FALSE,FALSE,FALSE,2019-10-15,Ana_Maravigold,TRUE,5370,0
Venha se divertir comigo  em #BIGOLIVE.https://t.co/BQl6zlEjYL https://t.co/oUEz7RMf4R,FALSE,FALSE,FALSE,2019-10-15,Wesllenviniciu1,TRUE,5371,0
Eu fico mto tempo sem comer > meu estômago começa a doer > não consigo almocar/lanchar/jantar > fico mais tempo sem comer > meu estômago doi > não consigo almoç,FALSE,FALSE,FALSE,2019-09-19,pfvrnanis,TRUE,2828,0
"#TicTacBolsonar 
Bivar tem que jogar a merda do laranjal todinha no ventilador.",FALSE,FALSE,FALSE,2019-10-15,RamonzinhoFilho,TRUE,5179,0
"@anonimo @anonimo Achei o jogo muito bacana, no pouco tempo que eu e meu filho jogamos na @anonimo O @anonimo bem que podia liberar o acesso ao Minecraft @anonimo via Xbox Insider pra gente poder se divertir mais e dar feedback.",FALSE,FALSE,FALSE,2019-10-15,MRBernardo_,TRUE,5372,0
Vou na praia com a carol e com a luna🌞♥️,FALSE,FALSE,FALSE,2019-10-15,LaryssaSouzahhh,TRUE,5373,0
Vou pegar essa alta na praia hoje dnv 🥰🏖,FALSE,FALSE,FALSE,2019-10-15,andretomelin1,TRUE,5376,0
@anonimo Então tu que vai na boleia no final de ano pra praia,FALSE,FALSE,FALSE,2019-10-15,r_tavio,TRUE,5377,0
A mano to muito desgastado pra Td tlgd,FALSE,TRUE,FALSE,2019-09-19,WtfErickh,TRUE,2693,1
"Luto e dor de perda é uma coisa engraçada. Dói todo dia, maltrata o coração todo dia. Daí vem essas datas ""especiais"" tipo aniversário de morte e dói o dobro. O corpo fica cansado, nada tem graça, a cabeça não consegue ir pra outro lugar.",FALSE,FALSE,TRUE,2019-10-10,Just_QueenB,TRUE,4091,3
Nada tem graça mais...,FALSE,FALSE,TRUE,2019-10-12,HSblasco,TRUE,4092,3
Sem forças e animo pra nada,FALSE,FALSE,TRUE,2019-10-02,alequeiros31,TRUE,3664,3
vim pra casa tomar banho pra ir pro role é simplesmente não consigo mais sair???,TRUE,FALSE,FALSE,2019-10-13,raicerqueira,TRUE,5046,2
"gnt eu não consigo mais sair, me socializar kkkk tô uma velha msm",TRUE,FALSE,FALSE,2019-10-13,lsstefani1,TRUE,5047,2
Cansaço emocional é muito pior do que cansaço físico 🍃,FALSE,FALSE,TRUE,2019-09-26,Marcyel69245390,TRUE,3124,3
O pior cansaço é o emocional,FALSE,FALSE,TRUE,2019-09-26,Leticia2Motta,TRUE,3127,3
Ontem a insônia me pegou de uma maneira e hj acordei podreeee,FALSE,TRUE,FALSE,2019-09-19,offbeatefodackj,TRUE,2709,1
@anonimo Só queria dormi em paz mas infelizmente eu não consigo dormir nem comer,FALSE,TRUE,FALSE,2019-09-19,Ayreazinea,TRUE,2710,1
"@anonimo não tive, fora os esperados (perda de fome) mas as vezes sinto meu coração acelerado e fico mais desperta. não posso beber com ele de jeito algum mas tomava escitalopram e tive q largar pra nao misturar",FALSE,TRUE,FALSE,2019-09-16,mamboela,TRUE,2711,1
"eu podia muito bem tá na piscina ou indo p praia, mas ser mulher é complicado",FALSE,FALSE,FALSE,2019-10-15,V1llalbaa,TRUE,5378,0
alguem traz o guindaste pra eu sair da cama???? pf eu n consigo mais,TRUE,TRUE,TRUE,2019-09-26,melzzok,TRUE,3050,2
Kkkkkkk cheguei meu rosto ta Vermelhinho kkk por causa desse sol,FALSE,FALSE,FALSE,2019-10-15,crvg_luuana,TRUE,5379,0
"3 dias de uma felicidade q n via mais p todo resto de tristeza voltar 42x maior q antes... sinceramente, só n me mato pq sou um bosta q consegue fracassar are nisso",TRUE,FALSE,TRUE,2019-10-13,tnt115_,TRUE,5276,2
"pq minhas tentativas de suicídio não dão certo? porra eu não tenho motivos pra viver, sou idiota e escrota, ninguém se importa comigo e eu só sou um peso! só queria morrer de verdade",TRUE,FALSE,TRUE,2019-10-11,tjustdc,TRUE,4117,2
n quero sair do quarto nem pra comer,TRUE,FALSE,TRUE,2019-10-13,ntflms,TRUE,4606,2
Mas tbm n quero sair ueheueje,TRUE,FALSE,TRUE,2019-10-13,BlueOblivion_,TRUE,4610,2
não tente entender por qual motivo uma pessoa que tem depressão está assim é algo que não tem que ter motivo não tem que ter um acontecimento ela apenas está em uma tristeza profunda ofereça toda atenção que puder a ela fale coisas bobas pergunte do que ela gosta já ajuda muito,FALSE,FALSE,TRUE,2019-10-12,Micaiuoscabelo,TRUE,4104,3
@anonimo Quem me dera que isso me acontecesse com menos regularidade. Mas há dias que sabe bem e há outros que é uma tristeza profunda,FALSE,FALSE,TRUE,2019-10-12,xnoten0ugh,TRUE,4107,3
"Já quis ser: bióloga, professora, advogada, historiadora, turismóloga, delegad 
Hoje eu sou: um peso morto e estorvo na vida das pessoas kkkkkkkkkkkkk https://t.co/SADeRY0qiD",FALSE,FALSE,TRUE,2019-10-12,mayquemerda,TRUE,4108,3
eu sou um peso ate pra minha mae,FALSE,FALSE,TRUE,2019-10-12,favrockindie,TRUE,4109,3
ai vão vir uns crente fzr zuada aqui em casa e eu n queria ficar aqui nessa porra podia ir na casa da minha amiga mas tmbm n quero sair de casah,TRUE,FALSE,TRUE,2019-10-13,2007sbritney,TRUE,4607,2
ja não quero mais sair 😗✌🏻,TRUE,FALSE,TRUE,2019-10-12,DEVILISHAE,TRUE,3967,2
"Livro que está lendo: - inferno - dan brow 
O último que leu? - você - carol kepnes 
O último filme? - o pianista 
E a série? - narutin conta? kkdkdkdkd https://t.co/5GsNd5zMjw",FALSE,FALSE,FALSE,2019-10-15,anvit__,TRUE,5382,0
Tomara que eu morra já que sou um peso,TRUE,FALSE,FALSE,2019-10-12,seesawegoist,TRUE,4114,2
"já tá passando filme de natal na tv, meu deus do céu o último natal foi ontem",FALSE,FALSE,FALSE,2019-10-15,marinateixeeira,TRUE,5383,0
"Nunca tive relações incríveis com pratões, lanchinhos no meio do dia, nem o blablabla de ""3 em 3 horas 
Só como quando tenho fome SIMPLES (inclusive aprendi em fisiologia que se o corpo pede comida é pq detectou que falta nutrientes e ele precisa, então se não pede NÃO PRECISA)",FALSE,FALSE,FALSE,2019-09-19,anacamposc_,TRUE,2623,0
Hoje sim desisti de viver,TRUE,FALSE,FALSE,2019-10-14,ysbeautykiller,TRUE,5275,2
me tornei aquilo que eu sempre julguei que é uma pessoa sem apetite pra nada eu como pq tenho noção que senão comer vou passar mal,FALSE,TRUE,FALSE,2019-09-19,ecomdoisls,TRUE,2736,1
Eu só n me mato exatamente agora pq preciso cuidar do meu gato até minha mãe voltar de viagem,TRUE,FALSE,FALSE,2019-10-15,TassoAndressa,TRUE,5278,2
"e eu q falei q vivíamos uma felicidade impositiva e fiz uma analogia com o terror propagado no totalitarismo, ambos como ferramentas de controle social, ainda minei um ""medicalização do sofrimento"", antidepressivos... auge https://t.co/U2iXLnZF9l",FALSE,FALSE,FALSE,2019-09-26,O_Robinn,TRUE,3141,0
Não tem condições o boy que eu estou cv ou ele é muito lerdo ou ele tem alguém para perceber que estou muito afim dele tá doido 😬,FALSE,FALSE,FALSE,2019-09-30,Anafonseca50,TRUE,3587,0
não consigo vou ter que comer um chocolate pra desestressar,FALSE,FALSE,FALSE,2019-09-19,guiggf,TRUE,2696,0
comi tanto ontem que hoje to sem fome,FALSE,FALSE,FALSE,2019-09-19,focuzbitch,TRUE,2777,0
"Sou de acordo sim na contração do Freddy Guarin, precisamos de peça são muito jogos importantes, assim o Jorge Jesus pode poupar o Gerson em alguns jogos, para ele não ficar desgastado, e ele pode ser convocado para a seleção brasileira também, e não temos 2° volante reserva.",FALSE,FALSE,FALSE,2019-09-19,RenataNvea1,TRUE,2627,0
"15 dias de atestado, logo pra mim que não consigo ficar parado",FALSE,FALSE,FALSE,2019-10-02,SilveiraSutil,TRUE,3303,0
"@anonimo O povo brasileiro é acomodado e conformado demais com os seus algozes, é perda de tempo isso aqui só vai mudar quando o país quebrar e não ter mais o que roubar, ai os figurões vão para Paris, Lisboa, Miami e Londres com dinheiro roubado  e o povo morre de fome.",FALSE,FALSE,FALSE,2019-09-19,jeancparruda,TRUE,2629,0
"@anonimo Eu não tô conseguindo nem entrar direito, ta dando rede ocupada e tempo esgotado. Ta muito ruim",FALSE,FALSE,FALSE,2019-09-19,fluminxnsefc,TRUE,2838,0
"Emoção pra refinar a droga, frieza pra vendê-la 🎶🎶",FALSE,FALSE,FALSE,2019-09-19,sem_cutchaarras,TRUE,2953,0
eu sou um fardo,FALSE,FALSE,TRUE,2019-10-12,feemstd,TRUE,4128,3
Namoral to mto triste,FALSE,FALSE,TRUE,2019-10-13,laurafzuliani,TRUE,4336,3
"Não consigo ter motivação pra me esforçar, eu sinto que posso fazer muito melhor do que eu faço, mas não tenho a mínima vontade, e só a ideia de me esforçar já me deixa exausto",FALSE,TRUE,TRUE,2019-09-19,_fernandezmuri,TRUE,2685,1
Todo dia uma dificuldade pra dormir e uma vontade enorme de ficar aqui perdendo tempo.,FALSE,TRUE,TRUE,2019-09-19,Galofero,TRUE,2760,1
"cheguei super atrasada no trabalho por causa dessa bosta de insônia que tá me corroendo. capaz de rodar aqui tbm e ai pronto, só faltava",FALSE,TRUE,FALSE,2019-09-19,mariavitoriabs_,TRUE,2653,1
"será que eu mereço toda essa falta de consideração? crl eu dou carinho, atenção, mando msgm fofa, me viro do avesso pra ver a pessoa feliz, dou o meu melhor, me importo e no final tomo no c isso é certo? será que sou uma pessoa tão ruim pra merecer isso?",FALSE,FALSE,FALSE,2019-09-19,CamilaV79567187,TRUE,3009,0
Um dos sintomas de sinusite é a perda do paladar mas taurino é tão morto de fome que isso não aconteceu cmg kk🐳,FALSE,FALSE,FALSE,2019-09-18,Faeloliveira_66,TRUE,2788,0
Deus preciso estudar mas n quero sair do sol,FALSE,FALSE,FALSE,2019-10-13,victoriacrff,TRUE,4609,0
n quero sair do quarto pq sei que a mãe vai me cachorriar,FALSE,FALSE,FALSE,2019-10-13,carolinemnzz,TRUE,4613,0
Kkkk eu dou cantada sem saber que eu estou dando uma cantada kkk ou seja.... Sou muito lerdo vei kk,FALSE,FALSE,FALSE,2019-09-28,LuissFHR,TRUE,3589,0
"Ultimamente tenho tido muita dificuldade em adormecer, mesmo quando estava de férias, algo que nunca me aconteceu",FALSE,TRUE,FALSE,2019-09-16,claudiafro81,TRUE,2684,1
to sem ânimo algum pra sair da cama,TRUE,TRUE,TRUE,2019-10-12,oddyado,TRUE,3834,2
Sem fome e e mas vamo comer ne fazer oq,FALSE,TRUE,FALSE,2019-09-19,hoseoksoft,TRUE,2755,1
só n me mato msm pq não tenho coragem pq se eu tivesse kkkk,TRUE,FALSE,FALSE,2019-10-14,joanadarcsz,TRUE,5279,2
"@anonimo Pior que vira um vicio mesmo são tão lindos que nossa, ainda não tive a oportunidade de comprar uma lightstick pq sempre dá esgotado, mas espero poder um dia.",FALSE,FALSE,FALSE,2019-09-19,Kboxian22,TRUE,2652,0
Eu so n me mato pk quem fica n tem de sofrer por mim,TRUE,FALSE,FALSE,2019-10-13,DS_DZN,TRUE,5280,2
como q vcs gostam desse tempo? como q conseguem ver Netflix mais de 3 horas seguidas? eu fico completamente surtado quando n consigo sair de casa mano,FALSE,FALSE,FALSE,2019-09-25,gorlimaa,TRUE,3175,0
"taeyong SEMPRE se esforça em tudo no que ele faz, sempre se preocupa e cuida dos membros. é super talentoso, é um rapper e dancer incrível, vive no estúdio e sempre tenta fazer live ou selca. ele tá EXAUSTO e CANSADO, isso é obviamente NÍTIDO @anonimo #SMProtectYourArtist",FALSE,FALSE,FALSE,2019-09-19,Ieetaeyvng,TRUE,2654,0
"15 anos de Batman ""cabeça de pombo Já assistiram essa animação? recomendo https://t.co/d0MffrB3lE",FALSE,FALSE,FALSE,2019-09-11,Dc_da_depressao,TRUE,30,0
"tô sentindo um vazio em mim.. não é falta de amor, nem fome, é só arrependimento por não ter ido no show do alok :(",FALSE,FALSE,FALSE,2019-09-19,paulitohenlique,TRUE,2754,0
eu não aguento mais viver pensando quando a gente vai se ver dnv...🎶,FALSE,FALSE,FALSE,2019-10-02,thacyyr,TRUE,3353,0
"Manoooo, estou muito ansioso pra ver a @anonimo  no #DeFeriasComOExbrasil, já estou até vendo Kkk",FALSE,FALSE,FALSE,2019-10-02,SrFabioo,TRUE,3315,0
"É meio idiota a minha comparação mas esse sonho meu foi tipo o golpe Fantasma de Fênix do Ikki, eu n consigo nem ter animo pra comer, sair da cama e fazer algo, começar estudar nem nada, parece q acabou cm minha mente kkk Meu cérebro tá só o macaquinho batendo pratos kkkkkkk",FALSE,FALSE,FALSE,2019-09-30,ArthurAdriano08,TRUE,3261,0
"vão fazer uns bang no quintal e falaram pra fazer na semana pq não tem ng 
eu pra minha família: como assim não tem ninguém em casa na semana 
eles: ninguém que atrapalh 
eu: ainda bem que não atrapalho... só de vez em quand 
eles: não, você sempre ajuda quando a gente pede",FALSE,FALSE,FALSE,2019-10-02,delirixs,TRUE,3532,0
Mano eu to completamente destruída...  Essa ansiedade ainda vai acabar cmg...  E a depressão vai me matar,TRUE,FALSE,FALSE,2019-09-27,NycolleMarcell4,TRUE,3217,2
só quero ficar em casa e minha irmã vem me chamar p ir p praia no final de semana,TRUE,FALSE,FALSE,2019-10-09,azad_moyses,TRUE,3708,2
"Quase vendendo o Ing dessa sunsetville, animação 0. Só quero ficar em casa",TRUE,FALSE,TRUE,2019-10-09,rangelnaylla,TRUE,3714,2
quero ficar só em casa chorando,TRUE,FALSE,TRUE,2019-10-09,thatbeel,TRUE,3706,2
Ultimamente só quero ficar em casa e assistir meu Naruto em paz,TRUE,FALSE,TRUE,2019-10-09,dafuckgiu,TRUE,3710,2
"o mlk tem atitude infantil pq n gosta da pessoa: o 
mlk assedia as mina: o 
mlk insinua de bater em uma: o 
a gn… https://t.co/fARUe6uK58",FALSE,FALSE,FALSE,2019-09-11,twentyanapilots,TRUE,33,0
https://t.co/PWQnd4ujr8,FALSE,FALSE,FALSE,2019-09-11,mertalisen1,TRUE,36,0
Eu to carente e ao mesmo tempo quero ficar sozinho sei la,TRUE,FALSE,FALSE,2019-10-09,salineos,TRUE,3724,2
@anonimo mta tristeza e uma pitada de solidão 🤠👍,FALSE,FALSE,TRUE,2019-10-12,CoeAug_,TRUE,4619,3
